,review
99099,0.6741075
136875,0.41652066
73876,0.8206516
145767,0.9960971
108527,0.9985634
78634,0.47357267
35961,0.4357763
82242,0.32806313
124544,0.7743895
136846,0.5535106
43763,0.26638144
90645,0.9642848
35886,0.98668873
87211,0.94603574
2709,0.3679259
151055,0.61381817
108566,0.9383736
61396,0.4721994
136827,0.997151
137875,0.16041015
61371,0.9615619
119472,0.41611904
2744,0.7676168
145727,0.9812058
161054,0.93576735
36165,0.091887325
82250,0.7297808
136941,0.20153663
36702,0.745811
147477,0.5555229
149907,0.995353
90594,0.97358155
2276,0.3657729
119950,0.89088094
119935,0.03656085
145929,0.5238768
36508,0.84684557
43214,0.9748397
2352,0.42949525
100662,0.93314
43216,0.6880442
36479,0.33124927
124219,0.23918355
97593,0.74756587
76574,0.9547514
148221,0.97413516
94603,0.2238976
108502,0.55075973
43373,0.057554536
119796,0.9259143
155266,0.9834175
137818,0.9213812
100691,0.98991466
43287,0.7364345
2375,0.35407928
74098,0.91964024
36434,0.019302832
43256,0.9796685
36402,0.16055584
151657,0.8292797
74931,0.024855582
1380,0.60934424
75811,0.06711467
39438,0.8411813
75800,0.9919788
40638,0.59286636
95121,0.28735518
40674,0.78014356
147006,0.8709078
539,0.99429816
107932,0.9810617
40741,0.9617917
39290,0.877627
94942,0.50768405
122413,0.97665584
95137,0.9463414
153984,0.65348154
40781,0.69461125
40789,0.9669857
39250,0.9052261
121445,0.7473701
121432,0.68951523
161231,0.98978406
40823,0.81458694
75638,0.99677587
94929,0.9625252
82701,0.98149836
40963,0.6394951
121314,0.43788818
40997,0.91511834
87428,0.9672088
146870,0.77757114
148251,0.7809093
39462,0.25967383
82765,0.8252897
87365,0.17839138
121917,0.98644143
137490,0.0032579994
15613,0.9810824
99358,0.96076196
76132,0.33542678
122003,0.9455153
15534,0.65804785
122033,0.9597738
92123,0.89007723
40265,0.57952285
40277,0.8727289
122102,0.536914
240,0.97261673
147187,0.9344417
40347,0.9237591
82802,0.9090547
253,0.7190298
90243,0.9679331
40529,0.976534
108092,0.25188267
107953,0.3654001
39576,0.9130726
152688,0.9804914
15389,0.96622646
40463,0.76564264
157350,0.9246376
147151,0.94802886
147153,0.9854141
107958,0.49982318
147167,0.6914623
122141,0.5111389
15500,0.4891279
150997,0.7317522
87431,0.7475179
122624,0.2421115
1116,0.9935618
38447,0.11825977
1125,0.981582
38430,0.9644672
15983,0.9824497
120939,0.8821908
137170,0.70737165
62594,0.9680326
41615,0.95922583
1213,0.53890854
90097,0.6383188
38230,0.9569744
153741,0.577069
90092,0.27964908
41461,0.7076875
99241,0.9299076
62619,0.78239626
75064,0.96655506
38139,0.5875315
107809,0.85789496
75038,0.2877553
82552,0.49553886
38048,0.36629495
38042,0.8506643
120796,0.9908522
74997,0.99482596
1349,0.15891995
74982,0.9381519
16102,0.9788895
38165,0.022380034
146673,0.5458782
94831,0.23894797
122943,0.82427084
90415,0.81096965
76304,0.90824723
137245,0.67077804
38932,0.82817686
122683,0.9884487
38891,0.8987271
41122,0.624405
858,0.9620631
15371,0.9959413
107880,0.76801145
41199,0.4421682
121165,0.9288918
38747,0.51508456
899,0.90310985
122780,0.91145504
15935,0.9457202
122808,0.9300196
38544,0.995846
121061,0.66892034
75317,0.8381769
137206,0.97436213
121078,0.7783154
157515,0.98561645
41049,0.9890456
41359,0.014133639
38639,0.9765877
946,0.011482357
121112,0.18725157
82635,0.9821578
41310,0.97643554
62524,0.57777345
121096,0.8803251
43945,0.9619799
14875,0.8240451
76626,0.9963402
63395,0.988284
144444,0.3984331
32518,0.66111195
117556,0.850028
144406,0.8539722
126762,0.23625359
47055,0.9809077
81580,0.47755805
60524,0.5796675
71740,0.7517045
71737,0.9770231
32249,0.030309988
4901,0.8770654
126835,0.43104148
84224,0.9917124
136225,0.015734717
156738,0.98061335
47218,0.9813275
102206,0.99041826
102218,0.6157532
32090,0.9202597
63456,0.9229036
47335,0.8031453
109128,0.6934741
126998,0.015743146
136173,0.98423874
136140,0.33001685
148393,0.9960946
14244,0.97724164
5161,0.9937272
32215,0.44807792
109048,0.8597399
126618,0.90258497
4637,0.45824483
144721,0.9940944
84104,0.7716691
33135,0.98871803
60743,0.6550941
117869,0.9488036
46426,0.89957464
72193,0.97311926
89477,0.9925912
108996,0.9307037
144628,0.9555586
117796,0.012188035
156813,0.9750763
126433,0.36892182
72116,0.96578443
126477,0.9934345
151572,0.30135962
117733,0.37039813
46793,0.9070002
71991,0.872547
14380,0.46683234
160849,0.99441236
32709,0.8438292
32735,0.12950559
31829,0.98174834
101964,0.9499885
156798,0.98791134
126512,0.9857619
46645,0.9144227
101936,0.003140781
46628,0.28271234
147630,0.8181311
17434,0.074628815
17309,0.73092955
71501,0.9606392
47561,0.75493944
109319,0.8682871
127582,0.34135842
5654,0.8958288
5659,0.03594632
5690,0.61564326
31028,0.26318672
48255,0.65785015
70988,0.9891567
30921,0.029824259
60136,0.63246876
127709,0.9875768
70924,0.45166752
30818,0.6989051
48420,0.3359286
63624,0.4123251
63667,0.9798867
48491,0.55294365
107185,0.9587307
102704,0.83429796
30681,0.933132
102713,0.9940186
138414,0.9980416
48550,0.72494715
30636,0.99370956
48581,0.9140497
152937,0.7982554
116543,0.99066234
91952,0.08771152
87699,0.93897325
116605,0.81785226
63623,0.07969485
17947,0.8695539
71119,0.87921214
5189,0.994804
153249,0.66739905
5197,0.73383904
31717,0.7927563
14205,0.16583332
127163,0.97262144
144114,0.013483965
81484,0.0673195
144086,0.992467
127200,0.75859445
63534,0.4687666
14161,0.97061723
156683,0.8380491
71288,0.9142595
156681,0.7119188
17851,0.94189876
158267,0.30930936
17932,0.73460466
48089,0.9726296
48069,0.97193396
116854,0.85546315
31266,0.8535189
5528,0.9268913
5170,0.6893874
98756,0.31684548
47939,0.93290323
60279,0.3907937
89287,0.8784496
127359,0.47407493
127347,0.5227521
109245,0.9977868
60783,0.8031519
72300,0.30189773
63290,0.8574593
119052,0.56869626
73292,0.89113075
44608,0.36799777
83775,0.1373143
97773,0.7504663
34957,0.8812172
125137,0.8847697
136658,0.9847442
157910,0.96730024
16918,0.99158764
83790,0.971113
118926,0.70081156
150009,0.366248
73177,0.9261424
83755,0.9893076
125223,0.75341326
44856,0.043105252
3335,0.98305315
16949,0.683183
44965,0.53469825
108764,0.8953121
3428,0.81340677
118737,0.97226155
95653,0.99115396
34571,0.79790235
45071,0.25276166
76750,0.9866846
101352,0.9910032
81990,0.35025364
81979,0.29569072
44803,0.95126
76689,0.95507437
3128,0.15527013
73347,0.3698391
2791,0.92715245
35658,0.8182657
119389,0.9860484
2813,0.8196246
124741,0.9959643
62981,0.6807199
2850,0.9915701
145598,0.3025358
108646,0.09803416
14848,0.92448366
124842,0.95055854
157853,0.3089874
124856,0.063887894
44210,0.47258013
149976,0.9541347
73518,0.45385057
124879,0.6286563
44456,0.48657766
151636,0.0051532267
63035,0.9960543
16852,0.97905475
145500,0.9841916
14812,0.32661334
34478,0.24861205
44324,0.5458477
35329,0.55507404
145538,0.91560555
95584,0.38479653
124884,0.90248597
108660,0.9949269
155252,0.9462533
136712,0.9484403
61048,0.18703026
145192,0.9828853
90758,0.7442704
150078,0.38223866
118221,0.96336263
33673,0.42743602
125962,0.3448702
45874,0.6213473
138084,0.99763197
150940,0.86474496
118166,0.98748976
160908,0.7365279
138089,0.18503669
17224,0.83367544
118129,0.6117658
33488,0.8086017
126062,0.7722903
84065,0.9500587
46023,0.9932169
33446,0.9602914
72317,0.5478338
108952,0.40779367
46213,0.24422443
118011,0.8173038
158084,0.9020235
4181,0.021057095
63215,0.97876155
17268,0.1254843
101712,0.5750132
151592,0.8055629
108934,0.9693866
4122,0.73182046
46044,0.5836936
17239,0.91206896
63268,0.03712048
138426,0.899331
60892,0.9878894
89583,0.9982746
72933,0.97252584
94368,0.050138317
3627,0.28524598
3637,0.5273298
63134,0.534455
150041,0.4040131
72876,0.4236354
81937,0.9351789
34219,0.9274352
45371,0.91623926
89621,0.10886812
94341,0.19886437
148348,0.54790026
108821,0.38880977
45454,0.9779422
72765,0.96454275
94320,0.97048736
160916,0.9547061
144952,0.7781875
14600,0.3708371
125911,0.16031018
81858,0.11163142
72683,0.9807076
98949,0.90717214
33848,0.94067526
3858,0.887152
17143,0.74587506
33946,0.4521381
60940,0.9415828
33985,0.51548564
156896,0.87214255
33850,0.83562905
132817,0.033796806
139551,0.9103725
21164,0.5690413
65683,0.83601785
133774,0.86355275
139658,0.9187904
21825,0.7373679
106411,0.75466716
110948,0.98872656
22031,0.17861511
57887,0.8849285
105454,0.71546286
20217,0.9220108
139595,0.87462753
64895,0.9854851
86469,0.35665017
140325,0.8294394
111113,0.7147732
57688,0.9699169
20618,0.8779161
20643,0.48754445
56177,0.86457133
55980,0.6333555
21099,0.9891268
21299,0.94589394
57706,0.7641465
20283,0.9157773
152897,0.7194153
55984,0.8208314
57360,0.9120688
140426,0.96170753
133742,0.7234714
56502,0.26043662
110863,0.25884235
10806,0.074256904
22551,0.9121635
22197,0.6839526
132896,0.5017835
105910,0.10635016
11654,0.91962236
132845,0.82631916
65992,0.9747115
134357,0.70120966
86456,0.12585519
66422,0.10215559
105612,0.92603827
11758,0.0038415655
21829,0.020381374
110544,0.88976246
133698,0.4931058
22220,0.37997866
22068,0.98960173
111305,0.9919409
22678,0.81456494
133616,0.034269217
97140,0.284764
105439,0.944027
92815,0.90274197
21496,0.98712885
56394,0.23224232
56701,0.99815047
86098,0.93378234
133301,0.9796189
55939,0.038587123
65273,0.96843284
133759,0.3377973
66085,0.8586025
139615,0.9453813
153081,0.9842712
57261,0.830932
133123,0.5682439
57766,0.931515
86375,0.51698697
21313,0.8774788
105502,0.9764723
111149,0.9611805
20237,0.996785
133598,0.0861318
155854,0.98676854
12547,0.10848896
79645,0.8910183
65954,0.90017676
65976,0.064909585
140329,0.9827646
57469,0.9584762
86347,0.8777283
11794,0.94438195
86430,0.96540254
11714,0.3486086
150692,0.9904832
152057,0.0021749272
159287,0.8395255
133686,0.82874036
66047,0.23845993
110741,0.120137654
12141,0.8906028
78190,0.34803668
139949,0.2246244
110793,0.60750574
22494,0.5887335
155039,0.9792073
132913,0.7821603
20443,0.45144987
56641,0.9676902
65826,0.7837302
105465,0.913534
11931,0.49073187
111183,0.7388572
160122,0.78725016
92965,0.22591457
22501,0.80470747
97031,0.6408264
57247,0.7568714
139528,0.9480726
112100,0.969162
155962,0.9800673
65017,0.9946254
132839,0.3817611
44309,0.9972109
84425,0.28324467
10928,0.9828014
89268,0.5651591
9682,0.31925648
7540,0.43384638
157050,0.20685019
145253,0.876743
108377,0.9285254
53884,0.97702384
28664,0.97728115
35451,0.19181573
81885,0.15772204
53280,0.96371484
106660,0.27571017
24254,0.06033671
146020,0.91502106
113069,0.032631855
10926,0.845501
99576,0.8558337
160288,0.91519487
4663,0.0034533215
21610,0.25184718
105799,0.055221837
91619,0.25184718
45296,0.5808586
145022,0.16269119
52462,0.84470177
14447,0.804723
16986,0.8057528
106440,0.9192963
43854,0.294411
80675,0.80093646
48159,0.16596663
40426,0.7597498
67535,0.72897786
27536,0.89721566
96188,0.8489047
116481,0.37429187
83055,0.3756097
124263,0.3856855
132525,0.20453766
87426,0.78848606
137174,0.80332315
64756,0.40209684
39335,0.5137157
4851,0.6973497
132177,0.057882715
75192,0.89187056
116883,0.69759136
159630,0.9412906
44954,0.7449348
92354,0.97373235
141848,0.91396403
146678,0.9176733
130688,0.55904716
16070,0.9658633
113399,0.21203832
963,0.7834182
47732,0.9124635
7957,0.91263115
90244,0.15297577
119453,0.52738357
140421,0.99694234
134498,0.9178489
82034,0.997043
159003,0.02386718
265,0.9945698
140045,0.30913508
74102,0.48064744
39309,0.017374542
6224,0.5840541
8824,0.9125975
4489,0.8680838
16725,0.29119846
34832,0.28948548
139969,0.37964576
33491,0.99173754
83766,0.9605167
145617,0.29139617
31400,0.9406047
82943,0.88396555
42216,0.41499773
101728,0.8870387
69645,0.5918952
46032,0.16258152
14346,0.5990846
114976,0.8447388
111446,0.8360304
52120,0.9665284
120313,0.9726811
120159,0.1573241
4580,0.014206397
13153,0.53266597
8937,0.14902034
121964,0.96494114
62292,0.15932958
109391,0.7576586
82692,0.67735195
155815,0.83346677
102745,0.97678983
29743,0.8943016
115266,0.39804167
147584,0.919109
1433,0.9755846
60137,0.82591933
126966,0.4880562
207,0.84793186
132480,0.9539404
157523,0.9287889
27792,0.9317735
86034,0.119837984
119004,0.93285537
152911,0.19924606
80909,0.2402078
36491,0.17103651
19157,0.22486201
127512,0.97678983
42372,0.83346677
79369,0.7576586
141142,0.67735195
141597,0.7009505
86790,0.7957978
18814,0.89250445
106268,0.8008317
110432,0.98713726
53388,0.96584785
86532,0.7180272
148572,0.93541336
5481,0.5930441
8831,0.930792
110753,0.35450414
3464,0.7775498
157921,0.95004576
110018,0.9190935
98046,0.29378906
113313,0.9938586
123664,0.6925876
113214,0.8526882
58947,0.21841922
154649,0.56213135
28415,0.3872945
15630,0.98482484
28163,0.9635341
148457,0.89729106
65255,0.99226457
66139,0.974917
21489,0.8727289
109754,0.23235281
15875,0.992878
51659,0.64022774
59451,0.8005099
90543,0.5166666
159813,0.40153927
141326,0.016903935
94747,0.0382999
86269,0.38773352
45819,0.20008513
54981,0.9653337
159128,0.7172867
63666,0.31107554
54353,0.9888574
16448,0.2581893
99720,0.6371025
105404,0.16730578
113156,0.24860947
126117,0.9963208
106193,0.6734098
55991,0.9802316
67149,0.88949335
84302,0.5002294
148053,0.8210078
29231,0.9719785
126331,0.91653967
131098,0.5941614
38527,0.9929892
112430,0.5448761
119720,0.9775581
145520,0.42545775
70914,0.2660056
61979,0.6321765
14976,0.69967324
60332,0.045919925
51986,0.3900034
18965,0.9892721
83934,0.43463844
69968,0.33298695
125202,0.9190378
42145,0.986561
51106,0.99542844
28262,0.9650867
126596,0.8193173
89736,0.7848614
64699,0.3252517
155196,0.8394469
61985,0.023848357
103494,0.5620665
11832,0.98626614
48379,0.98051757
122319,0.14162712
44476,0.83877903
142647,0.85852647
34624,0.9929121
82402,0.470553
54459,0.6674545
31709,0.7448136
98813,0.90314364
87660,0.7455533
44867,0.02436959
154279,0.3771339
49394,0.44615382
62452,0.60430706
49112,0.6062356
39732,0.7350708
21844,0.6897286
9834,0.9302463
53655,0.9943955
110082,0.52256733
5955,0.8443358
27146,0.26226375
27964,0.5484953
4457,0.4548122
57145,0.7200383
133323,0.99122715
42301,0.6471569
28146,0.9965136
142723,0.97879034
94763,0.69978946
125185,0.07307086
127989,0.9699313
109202,0.8209652
134797,0.9874414
120520,0.9928502
39830,0.32500216
2079,0.4745475
119814,0.70513886
146483,0.93645406
120155,0.9918537
151501,0.47288504
33925,0.28075263
76234,0.967331
149056,0.93517125
28912,0.8256375
130159,0.8909233
148841,0.9928705
104131,0.5031293
84803,0.8443366
21606,0.5513986
29135,0.1658717
58612,0.9723646
38811,0.52740747
5044,0.9700446
113388,0.97927105
108091,0.87918097
83057,0.98916733
2241,0.65872234
133516,0.74514425
80651,0.08365723
101933,0.5191965
74553,0.976243
47706,0.6690107
150702,0.53193843
129295,0.7161122
103828,0.876494
91924,0.33362466
12334,0.12032086
3876,0.022556856
118234,0.97477835
87472,0.9894977
41552,0.13640617
83987,0.9765788
69812,0.67808354
150106,0.9702099
124553,0.15801659
75686,0.98810875
152809,0.9583627
99958,0.61135775
1138,0.8749671
15192,0.3746168
126235,0.97296727
116588,0.84179765
124243,0.9704571
54541,0.09902744
13303,0.9098026
84584,0.38202083
99013,0.9925341
90424,0.24120827
42108,0.8848651
83175,0.4721664
98252,0.009190111
100168,0.8476164
110403,0.101729535
105117,0.039245516
38533,0.48398083
42247,0.04064077
23832,0.2614392
87433,0.70131326
18484,0.8373744
91341,0.91056854
135213,0.21354608
111221,0.9760379
147644,0.8623217
146400,0.9599954
64707,0.94891816
97790,0.6086819
156458,0.85722494
104203,0.78336906
3457,0.5435575
52950,0.9942862
37504,0.1688106
156457,0.4720153
158961,0.10188451
48789,0.7067015
153226,0.39774215
155354,0.66372454
41323,0.21474649
18445,0.2575319
122677,0.4407129
50380,0.12944138
65077,0.9482463
70996,0.89377815
94178,0.76217437
45659,0.98988634
129070,0.9934047
94782,0.6247276
47665,0.65540004
146088,0.97697693
45918,0.9270227
32600,0.996883
70964,0.81678563
98856,0.99680746
85161,0.4022538
112917,0.851873
160926,0.9322267
85470,0.055683292
151368,0.42082518
142206,0.8822581
124768,0.86060345
103969,0.11607762
40454,0.97336143
150593,0.97988933
126015,0.7609796
92680,0.9768208
5300,0.5705446
87733,0.99447995
16346,0.9610399
78883,0.5440886
42048,0.9244832
123897,0.011600106
113641,0.018301243
57008,0.90856683
86668,0.3753892
77138,0.6059653
47704,0.943842
110161,0.51580197
50257,0.8423842
76185,0.8643467
121870,0.9859184
159564,0.9416796
141535,0.6447497
25275,0.71844846
22930,0.19715832
35023,0.93172455
121849,0.8371508
116800,0.92208713
29604,0.9791964
155730,0.9947133
152389,0.15315473
59875,0.6831666
130889,0.94075876
119678,0.03735461
149128,0.99844885
139102,0.39884934
95742,0.07380792
60465,0.8121495
52486,0.91355604
121802,0.14508794
126796,0.97669303
161283,0.4305466
47029,0.01728116
133207,0.8711328
82359,0.41305935
115171,0.50202745
138736,0.9335076
38089,0.5026078
153213,0.9504921
90977,0.9822488
16745,0.9059891
21043,0.8909157
19059,0.25533605
126068,0.14198843
127293,0.9490143
31138,0.57125187
99306,0.97303224
15419,0.43812013
80640,0.1049544
46451,0.52363336
136455,0.9689152
40906,0.8669933
113292,0.98860747
121368,0.79750925
112502,0.7895462
160899,0.31528395
42525,0.2756787
153109,0.98388314
1164,0.9324415
45289,0.46298692
84507,0.9696677
100354,0.97506076
48942,0.98487186
160360,0.9890628
140877,0.9628656
27396,0.075735025
54830,0.08935879
83075,0.9809811
145153,0.9871119
133611,0.053638052
62721,0.77453953
68454,0.9901226
159288,0.9927606
65416,0.2312307
158384,0.80345815
98633,0.998583
152557,0.783579
46753,0.5236245
104987,0.96687514
62146,0.9167655
95375,0.96410114
37077,0.72229856
100777,0.062459555
139721,0.8234734
133143,0.47456968
108296,0.9348521
151059,0.424431
154982,0.5458365
32020,0.052699894
157805,0.8279698
5017,0.04457322
128653,0.959501
47757,0.35315025
127635,0.16750473
35168,0.93305385
124311,0.9857212
133593,0.34054556
86546,0.8983329
67352,0.34304655
146594,0.95464545
114742,0.91055804
74927,0.13289973
75256,0.8574934
134216,0.48643318
41596,0.3195695
125018,0.6246181
126338,0.9988331
122974,0.72459465
148316,0.15335979
131891,0.99038243
150381,0.108233
61843,0.40189573
82068,0.6220053
75165,0.6696106
134299,0.32740527
50122,0.028649133
33116,0.82472926
33012,0.41945046
111515,0.3256756
48520,0.9240876
21620,0.92782235
48462,0.6877705
148856,0.3464528
36096,0.7866446
91854,0.56175286
75234,0.80585223
153454,0.5529699
160520,0.2655617
83195,0.9123401
27143,0.43539882
40284,0.4042178
112411,0.98157936
62988,0.20581461
149313,0.054138888
56253,0.94020444
83679,0.99119806
43208,0.80176276
130814,0.58069444
85948,0.9038434
149705,0.014062259
70503,0.9815399
60352,0.9764463
133829,0.5523456
118518,0.6472872
11446,0.8150526
138642,0.9888705
11629,0.6208824
76218,0.7528457
139767,0.8383927
87504,0.9284649
135266,0.06147867
151254,0.84719485
8858,0.026582211
67633,0.7611085
14619,0.9824694
113652,0.9784562
67635,0.98538744
51132,0.9316365
106838,0.68438995
135755,0.8633283
87740,0.45391458
115864,0.7633457
124758,0.7769146
36526,0.5026164
89793,0.30566213
157354,0.15296227
147140,0.72257715
85471,0.052160885
5270,0.22472885
147112,0.61319894
142204,0.9497971
125829,0.98526657
141434,0.6649229
130874,0.27312392
6377,0.10260874
53474,0.96399343
45807,0.48884153
75810,0.3035185
148187,0.9548715
127143,0.86133546
100548,0.8896745
116175,0.5248693
109574,0.6295645
135862,0.6641259
51888,0.58618104
96916,0.7176204
106418,0.9339079
23869,0.7861401
105208,0.6521304
77789,0.7191132
6528,0.6349863
126451,0.3832167
66437,0.8142397
22923,0.35723755
23961,0.6533325
66296,0.8658775
80939,0.95112866
50370,0.8029558
149461,0.84096766
136169,0.2951086
31219,0.4506448
96948,0.79316545
12356,0.81869406
111858,0.81085104
62552,0.63982105
143913,0.41297802
70796,0.5656715
111506,0.9972389
87980,0.9961035
39062,0.8714063
119222,0.07815385
112580,0.571505
109984,0.94803923
109246,0.56843203
6801,0.7677428
39015,0.47948965
23747,0.09510208
99432,0.06999967
151284,0.92634386
128096,0.9909003
62821,0.5555789
76583,0.97064084
115283,0.29733276
54930,0.90418154
48891,0.70120883
20330,0.8232364
46836,0.1267851
130930,0.044356614
50226,0.9939759
64128,0.6792213
62987,0.85612744
7521,0.2269112
8628,0.39481875
103716,0.8471563
31052,0.44313768
86828,0.47413963
103536,0.5929225
142678,0.2323422
15039,0.8363973
152942,0.40570486
113582,0.7584949
24390,0.9770752
119913,0.03497055
142568,0.30131644
108445,0.109470524
35076,0.99896795
31937,0.9670809
82308,0.85778576
140418,0.34118643
97938,0.1789047
74316,0.87013173
2184,0.40763167
43168,0.15715164
25823,0.69852495
100918,0.4260918
11282,0.93629897
37000,0.25079715
25062,0.46946746
106620,0.013642386
22227,0.5117699
151238,0.70224905
72081,0.13217358
111122,0.6214063
52598,0.947125
147684,0.6813893
37466,0.5083383
107747,0.5790025
81426,0.46673954
104812,0.63173246
133939,0.65328294
21050,0.103876576
147862,0.7884512
77989,0.4797737
86965,0.6941367
69699,0.8344088
37784,0.7279117
44384,0.97472966
96680,0.44951862
66382,0.5413766
36459,0.5838357
139984,0.010615462
31446,0.25337824
43234,0.36403507
44066,0.02110533
35113,0.969813
152562,0.81700665
9458,0.9305154
5288,0.42528164
53578,0.41241986
94025,0.19254552
104286,0.38811612
9482,0.9078179
103331,0.28539765
74934,0.6393077
115226,0.12251756
32627,0.65091014
111285,0.1675438
87768,0.5976457
11221,0.03504957
73572,0.26654515
104536,0.3539368
76648,0.11112427
42605,0.625256
81459,0.7374006
101037,0.61451465
140050,0.96084607
123722,0.9743565
44773,0.38222244
18078,0.8986342
84736,0.16101709
52363,0.16021955
94996,0.73394996
33574,0.98807895
119671,0.97320217
101365,0.9586077
75909,0.47738096
21711,0.0419532
8379,0.98964125
65221,0.5395915
104215,0.74087536
62411,0.0067483447
118906,0.038372405
155204,0.0025659562
79150,0.06840715
103653,0.827647
86491,0.98333097
69859,0.57257825
57457,0.42723417
43520,0.2420271
101807,0.020814545
134109,0.9723769
103911,0.3702585
26961,0.626561
81161,0.2690065
65081,0.8721229
158417,0.54420394
267,0.33120027
79647,0.038836833
27150,0.8226455
143365,0.5032378
129957,0.34955558
128929,0.31120813
11335,0.18238215
71783,0.028545726
46009,0.99368566
137361,0.970981
156065,0.28202757
105820,0.5039283
3323,0.8972135
129901,0.76120704
148643,0.6695675
59397,0.83574986
147212,0.7139781
110697,0.21319483
95797,0.9898932
19094,0.27057686
116285,0.52883273
6235,0.4328488
125826,0.7059823
63113,0.9482608
109500,0.33826056
89146,0.07136592
49968,0.9592254
95813,0.83817333
68664,0.87111944
15457,0.048181973
144890,0.43421447
134677,0.021514047
54225,0.6841902
148576,0.9908093
132150,0.012622595
26783,0.4248691
102640,0.69385654
149022,0.7994203
98458,0.1661242
9142,0.6187442
96980,0.10989864
135393,0.754961
102914,0.7647256
86145,0.47625202
131822,0.42734948
68639,0.031782128
160704,0.064121924
114176,0.02694691
51573,0.43233332
101354,0.06526166
9179,0.42119932
92730,0.8313529
23937,0.86393577
77410,0.57541424
150219,0.15548192
39929,0.50544006
104094,0.7455852
48365,0.7252403
94466,0.9737183
49762,0.17152132
161169,0.791616
101824,0.027397517
68,0.16599184
43437,0.8637699
41065,0.7219767
83252,0.6299197
54244,0.117165476
20616,0.8447403
80606,0.04929184
48989,0.97471535
6773,0.5512238
55473,0.32602277
20576,0.44918942
27343,0.7345501
133359,0.07366822
58407,0.048703205
147046,0.1788212
98690,0.42265552
159014,0.8410972
118777,0.7710881
98769,0.48691064
34150,0.2555208
115909,0.52034974
126765,0.8443971
27706,0.9161499
123680,0.81876045
60780,0.8987422
68638,0.63414586
27458,0.3165557
134741,0.83372164
50161,0.9475761
105646,0.4815307
83071,0.7218194
28231,0.9960878
2101,0.02327489
33851,0.8430808
133568,0.9730044
114772,0.565373
67008,0.9808309
104169,0.35103157
130257,0.6083111
118437,0.96198064
418,0.39079663
100953,0.082312725
160383,0.6485255
138497,0.36358726
73618,0.7896222
71519,0.45966366
89786,0.7993843
86768,0.95578474
72217,0.9720099
96024,0.53367436
133937,0.8822148
49814,0.8135541
71061,0.12544483
119040,0.9253715
116776,0.45340234
141699,0.79503393
64716,0.66618323
55115,0.9572164
40142,0.9403568
18299,0.97470945
36334,0.18796135
33853,0.99492365
33927,0.92136836
48113,0.7033704
121054,0.8344733
115584,0.16313556
79965,0.83692634
74353,0.97396755
121268,0.70573086
10706,0.8694646
139759,0.32649937
118874,0.98386145
153353,0.1903219
73420,0.4061626
30142,0.95939034
147575,0.7588129
55850,0.061137024
160417,0.97877765
32571,0.106220506
133887,0.89002705
139640,0.30161548
113364,0.92279637
158917,0.9385788
155397,0.8146881
76101,0.06960814
4813,0.52083457
15401,0.89180493
95209,0.6055393
99006,0.274918
23473,0.8486562
134230,0.27011982
84080,0.9939882
124482,0.95128703
59359,0.9414184
57447,0.6897552
555,0.17021723
22067,0.8836257
158886,0.81892467
21196,0.9603606
44212,0.95369625
1806,0.82389253
80529,0.6339845
7316,0.85321885
109412,0.93538237
28577,0.5550321
60688,0.92367494
70601,0.460508
1794,0.97613466
66045,0.80318975
65540,0.70638084
139050,0.047384486
36572,0.6438826
150638,0.9608278
87691,0.87654203
110328,0.79749066
154058,0.21458222
33816,0.9365275
50285,0.4281445
17588,0.9592598
114104,0.05554839
155347,0.8218712
43363,0.47798306
60922,0.829834
141996,0.8271041
88563,0.35252497
19483,0.9912745
34972,0.5503872
118994,0.998879
6546,0.4230854
84343,0.97019994
41783,0.96158886
132798,0.3100709
144950,0.9844043
18646,0.18604437
141534,0.7456384
38025,0.99595785
110176,0.7355533
55471,0.78526145
45689,0.754323
22225,0.74592537
108489,0.30705342
107451,0.899642
24972,0.860706
95120,0.6696507
895,0.5328752
133564,0.98935366
46585,0.97908413
31294,0.96980685
120536,0.7669099
16991,0.5449696
154408,0.11973132
106387,0.95950747
156426,0.9808559
150780,0.98424774
74778,0.9939347
134722,0.88582706
128893,0.2748852
11573,0.99280405
126391,0.78358907
36142,0.19164054
11777,0.9923682
33884,0.9789365
109758,0.8979078
5592,0.06289986
143766,0.3100709
63485,0.8486562
150953,0.98424774
108498,0.7627259
100822,0.83674145
92550,0.982883
134407,0.9399589
36919,0.92434156
93355,0.9089805
72606,0.8878169
2291,0.51645327
98552,0.9289775
8416,0.95142573
127793,0.6690972
38614,0.89146143
95229,0.89775556
69275,0.6069811
77186,0.012045436
64635,0.95320266
159856,0.9958393
128941,0.2729315
108509,0.99183375
120759,0.11937711
135919,0.28358802
74844,0.7452731
30246,0.93317443
59218,0.9784535
159297,0.9259081
58773,0.06484735
66317,0.41553074
21524,0.6991372
60973,0.906467
143802,0.95782197
143188,0.85270077
6669,0.820144
56044,0.0075362804
39223,0.98501444
92597,0.953792
93125,0.9462979
86255,0.9110651
74213,0.43486175
54047,0.9857795
140581,0.4155202
39846,0.5296002
90370,0.6704007
141623,0.82578576
20072,0.10698094
111131,0.18801294
9960,0.8371529
120343,0.10332061
120074,0.9485162
59285,0.9577712
20571,0.8407768
21736,0.6497739
121792,0.6084708
62011,0.9297345
89580,0.72193974
77750,0.8264593
88119,0.05800108
9104,0.94240344
9326,0.9977344
79453,0.93303686
22209,0.8348023
127406,0.88677657
154554,0.07029268
70686,0.93456155
